name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
wayanad,2024-12-05,31.2,23.4,26.4,38.3,23.4,28.4,24.2,88.2,0.3,100,12.5,rain,0,0,18.4,13,345,1010.1,60.6,4.6,181.3,15.6,7,30,2024-12-05T06:32:21,2024-12-05T18:00:28,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-12-06,32,23,26.7,38.6,23,28.9,23.7,84.8,0,0,0,rain,0,0,18.4,14.8,325.5,1010.1,52.1,5.1,224.1,19.5,8,30,2024-12-06T06:32:53,2024-12-06T18:00:46,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-12-07,32,24,27,38.9,24,29.4,23.9,83.7,0.2,100,8.33,rain,0,0,17.6,14.8,288.6,1010,38.9,5.6,204.4,17.6,8,30,2024-12-07T06:33:26,2024-12-07T18:01:06,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-12-08,31.5,24,26.7,38.2,24,29,24.3,87.5,0.3,100,4.17,rain,0,0,17.3,14.8,345.5,1010,55.1,5.1,186,16.1,7,30,2024-12-08T06:33:58,2024-12-08T18:01:26,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-12-09,31.6,22,26.6,36.7,22,28.5,23.1,82.1,0.9,100,16.67,rain,0,0,18.7,13,0.3,1009.9,39.3,5.7,200.8,17.3,7,10,2024-12-09T06:34:30,2024-12-09T18:01:48,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-12-10,31.2,23,26.8,37.2,23,28.9,23.7,84.1,0.7,100,25,rain,0,0,24.1,13,26.4,1009.6,35.7,5.6,186.4,15.9,7,10,2024-12-10T06:35:03,2024-12-10T18:02:10,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-12-11,32.3,24,27.4,37.9,24,29.8,23.6,81.4,0,0,0,,0,0,37.8,11.2,160.8,1009.1,39.5,4.7,212.6,18.4,8,10,2024-12-11T06:35:35,2024-12-11T18:02:33,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-12-12,28.1,24,25.4,32.3,24,25.8,23.6,90.3,1,100,4.17,rain,0,0,41,9.4,94.5,1008.4,85.2,4.2,45.9,3.9,2,10,2024-12-12T06:36:08,2024-12-12T18:02:57,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-12-13,28,21,25.3,32,21,26.2,23.6,90.6,3.6,100,45.83,rain,0,0,36,8.3,86.9,1008.9,90.1,5.7,90.4,7.9,4,30,2024-12-13T06:36:40,2024-12-13T18:03:21,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42705599999,VOCL,43314099999,remote"
wayanad,2024-12-14,30.1,24,25.6,34,24,26.5,22.5,84,0.3,100,4.17,rain,0,0,31.7,16.6,105.5,1010.2,73.4,5.1,162.2,14,6,10,2024-12-14T06:37:12,2024-12-14T18:03:46,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-12-15,31.8,22,25.9,34.6,22,26.9,20.8,74.8,0,0,0,,0,0,39.6,11.2,109,1011,24.4,4.7,246,21.4,9,10,2024-12-15T06:37:44,2024-12-15T18:04:12,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-12-16,33,21,26,34,21,26.5,19.2,68.5,0,0,0,,0,0,33.1,14.8,85.8,1010.4,32.9,5.1,240.7,20.8,9,10,2024-12-16T06:38:15,2024-12-16T18:04:39,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-12-17,32.2,20,25.5,32.5,20,25.8,19.1,70.2,0,0,0,,0,0,23.8,14.8,96.3,1009.9,20.3,5.1,246,21.4,9,10,2024-12-17T06:38:47,2024-12-17T18:05:06,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-12-18,30.8,20,25.5,32.7,20,26.1,20.2,74.2,0,0,0,,0,0,19.8,16.6,270.8,1009.4,35.5,5.3,244.6,21.2,9,10,2024-12-18T06:39:18,2024-12-18T18:05:34,0.59,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-12-19,31.9,22,26.4,37,22,28.1,22.5,80.4,0,0,0,rain,0,0,23.4,13,202.3,1009.2,25,4.4,204.4,17.7,7,10,2024-12-19T06:39:49,2024-12-19T18:06:03,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-12-20,31.6,23,26.9,35.8,23,28.8,23.4,82.2,0.5,100,12.5,rain,0,0,21.6,22.3,276.3,1009.2,28.7,4.3,219.4,18.6,8,10,2024-12-20T06:40:19,2024-12-20T18:06:32,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-12-21,31.3,24,26.6,36,24,27.8,22.5,79,0.4,100,16.67,rain,0,0,24.5,20.5,295.1,1009.8,25.9,4.9,185.6,16,7,10,2024-12-21T06:40:49,2024-12-21T18:07:01,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-12-22,31.6,23,26.3,33.2,23,26.8,20.3,71.8,0,0,0,,0,0,33.8,16.6,297.2,1010.6,29.3,6.1,223.6,19.2,8,10,2024-12-22T06:41:19,2024-12-22T18:07:31,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-12-23,31,21,25.5,32.9,21,26,20.1,73.9,0,0,0,,0,0,26.6,13.9,330.6,1010.7,26.4,5.8,228.1,19.8,8,10,2024-12-23T06:41:48,2024-12-23T18:08:02,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-12-24,30.5,21,25.4,32.7,21,26,20.6,76,0.3,100,12.5,rain,0,0,25.2,14.8,316.7,1010.8,25,6,188.3,16.1,7,10,2024-12-24T06:42:17,2024-12-24T18:08:33,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-12-25,31.1,21,25.6,33.6,21,26.2,20.8,76.3,0.2,100,8.33,rain,0,0,20.2,14.8,287.2,1011.5,25.9,5.9,202.5,17.5,8,10,2024-12-25T06:42:45,2024-12-25T18:09:04,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-12-26,30.9,22,26.3,35,22,28,22.3,79.4,0.2,100,8.33,rain,0,0,24.1,13,337.8,1012.4,45.8,5.6,145.8,12.6,5,10,2024-12-26T06:43:13,2024-12-26T18:09:36,0.85,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-12-27,32,23,26.7,36.8,23,28.5,23.5,83.5,1.7,100,29.17,rain,0,0,25.2,13,99.1,1012.6,54.2,4.8,138.4,11.9,6,10,2024-12-27T06:43:40,2024-12-27T18:10:08,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-12-28,32.2,24,27.2,35.3,24,28.7,22.6,77.7,0,0,0,rain,0,0,26.6,14.8,110.5,1012.5,36.6,5.5,234.5,20.2,8,10,2024-12-28T06:44:07,2024-12-28T18:10:40,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-12-29,32.5,23,27.1,36.6,23,28.6,22.1,75.9,0,0,0,,0,0,29.2,13,79.1,1012.5,18.6,5.9,228.5,19.6,8,10,2024-12-29T06:44:33,2024-12-29T18:11:13,0.95,Clear,Clear conditions throughout the day.,clear-day,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-12-30,32.3,22,27,36.7,22,28.8,22.4,77.6,0.2,100,8.33,rain,0,0,46.8,14.8,129.5,1011.8,33.6,5.8,187.1,16.3,6,10,2024-12-30T06:44:58,2024-12-30T18:11:45,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-12-31,33.3,23,27.4,36.1,23,28.9,22.1,75,0,0,0,rain,0,0,50,13,98,1011.6,27.5,6,239.3,20.7,9,10,2024-12-31T06:45:22,2024-12-31T18:12:18,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999,43317099999"
wayanad,2025-01-01,34,23,27.2,35,23,27.7,20,68.4,0,0,0,,0,0,47.2,14.8,96.5,1010.8,19.7,5.8,253.9,22,9,10,2025-01-01T06:45:46,2025-01-01T18:12:51,0.05,Clear,Clear conditions throughout the day.,clear-day,"42705599999,VOCL,43314099999,43317099999"
wayanad,2025-01-02,31.5,19.9,25.7,32.1,19.9,25.9,17.8,63.2,0,0,0,,0,0,43.9,14.8,105.1,1010.9,30,6.8,239.9,20.6,9,10,2025-01-02T06:46:09,2025-01-02T18:13:25,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999,remote"
wayanad,2025-01-03,32,17.4,25.4,31.9,17.4,25.4,16.9,61.8,0,0,0,,0,0,45.4,18.4,84.3,1011,27.5,6.6,251.7,21.7,9,10,2025-01-03T06:46:31,2025-01-03T18:13:58,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,remote,43314099999"
wayanad,2025-01-04,32,21,25.4,32.4,21,25.6,17.7,64,0,0,0,,0,0,28.8,14.8,90.5,1010.8,31,5.4,254.6,22,9,10,2025-01-04T06:46:53,2025-01-04T18:14:31,0.15,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42705599999,VOCL,43314099999"
wayanad,2025-01-05,31,20,25.4,33.7,20,26,19.8,72.8,0,0,0,,0,0,25.9,13,57.7,1011,17.8,5,250.4,21.6,9,10,2025-01-05T06:47:13,2025-01-05T18:15:04,0.19,Clear,Clear conditions throughout the day.,clear-day,"42705599999,VOCL,43314099999"
wayanad,2025-01-06,31.8,20,25.7,33.6,20,26.4,20.2,74.2,0,0,0,,0,0,19.8,11.2,52.7,1010.9,20.1,5.1,257,22.1,9,10,2025-01-06T06:47:33,2025-01-06T18:15:38,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999"
wayanad,2025-01-07,31.8,22,26.1,32.8,22,26.6,20,71.5,0,0,0,,0,0,24.8,14.8,82.4,1010.7,24.7,5.4,252.8,21.8,9,10,2025-01-07T06:47:52,2025-01-07T18:16:11,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999"
wayanad,2025-01-08,32,21,26.1,34,21,26.9,20.5,73.5,0,0,0,,0,0,23.4,13,100.8,1010.3,29.1,4.8,246.7,21.3,9,10,2025-01-08T06:48:10,2025-01-08T18:16:44,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999"
wayanad,2025-01-09,31.4,22,26,34.3,22,26.8,20.2,72.1,0,0,0,rain,0,0,27.4,14.8,94.1,1011,30.1,4.8,240.9,20.9,8,10,2025-01-09T06:48:27,2025-01-09T18:17:17,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999"
wayanad,2025-01-10,32.4,17.6,26.2,34.9,17.6,27.2,19.7,68.7,0,0,0,,0,0,24.1,13,91,1012,19.7,5.9,237.4,20.4,9,10,2025-01-10T06:48:43,2025-01-10T18:17:50,0.37,Clear,Clear conditions throughout the day.,clear-day,"42705599999,VOCL,43314099999,remote"
wayanad,2025-01-11,32.6,22,26.8,35.7,22,28.1,21.1,72.7,0,0,0,rain,0,0,20.9,14.8,93.5,1012.2,36.8,5.1,225.5,19.4,9,10,2025-01-11T06:48:59,2025-01-11T18:18:23,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999"
wayanad,2025-01-12,32.8,23,27.1,36.6,23,28.8,22.1,75,0,0,0,,0,0,24.8,18.4,108.2,1011.6,34.2,4.8,216.6,18.9,8,10,2025-01-12T06:49:13,2025-01-12T18:18:55,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999"
wayanad,2025-01-13,32.2,24,27.7,37.5,24,29.8,22.8,75.7,0.1,100,4.17,rain,0,0,37.8,13,196.1,1010.3,39.2,4.6,162.6,14,7,30,2025-01-13T06:49:26,2025-01-13T18:19:27,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42705599999,VOCL,43314099999"
wayanad,2025-01-14,31.1,24,27.3,37.3,24,29.3,23.7,81.9,1.4,100,20.83,rain,0,0,36.4,9.8,290.3,1011.2,72.1,4.8,181.3,15.8,7,10,2025-01-14T06:49:38,2025-01-14T18:19:59,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999"
wayanad,2025-01-15,32.2,24,27.8,34.4,24,28.9,21.6,71.3,0.2,100,8.33,rain,0,0,37.4,16.6,118.3,1011.4,79.2,5.6,185.9,16.1,7,10,2025-01-15T06:49:50,2025-01-15T18:20:31,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999"
wayanad,2025-01-16,33.1,24,27.7,35.4,24,28.6,19.9,64.2,0,0,0,,0,0,33.5,18.4,100.5,1011.2,26,6.2,242.7,20.9,9,10,2025-01-16T06:50:00,2025-01-16T18:21:02,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999"
wayanad,2025-01-17,32.1,22,26.7,33.7,22,27.4,19.6,66.3,0,0,0,,0,0,41.4,16.6,115.4,1009.9,26.4,5.6,247.4,21.5,9,10,2025-01-17T06:50:09,2025-01-17T18:21:33,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999"
wayanad,2025-01-18,31.5,22,26.5,33.1,22,27.1,18.2,61.5,0,0,0,,0,0,35.6,18.4,85,1009.8,37.3,5.4,246.7,21.4,9,10,2025-01-18T06:50:17,2025-01-18T18:22:04,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999"
wayanad,2025-01-19,30,23,26.4,33.8,23,27.6,20.9,72.2,1.1,100,20.83,rain,0,0,45.7,13,84.2,1010.6,77.1,4.6,74.7,6.5,5,10,2025-01-19T06:50:24,2025-01-19T18:22:34,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999"
wayanad,2025-01-20,32,23,27.1,35.1,23,28.9,22.1,75.2,0,0,0,,0,0,31.7,14.8,192,1009.7,44,6,242.7,21,9,10,2025-01-20T06:50:30,2025-01-20T18:23:04,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999"
wayanad,2025-01-21,32.6,23,27.1,33.5,23,28,21.3,73.2,0,0,0,,0,0,36.7,14.8,140.1,1009.1,29.3,6,261.8,22.5,9,10,2025-01-21T06:50:35,2025-01-21T18:23:33,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999"
wayanad,2025-01-22,33.7,21,26.6,36.5,21,27.3,18.7,63.7,0,0,0,,0,0,22,16.6,72.7,1009.4,19.3,6.1,260.4,22.5,9,10,2025-01-22T06:50:39,2025-01-22T18:24:02,0.75,Clear,Clear conditions throughout the day.,clear-day,"42705599999,VOCL,43314099999"
wayanad,2025-01-23,32,23,26.8,34.1,23,27.8,21,71.5,0,0,0,,0,0,28.1,14.8,109.8,1009.4,35.9,5.3,230.5,20,8,10,2025-01-23T06:50:42,2025-01-23T18:24:31,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999"
wayanad,2025-01-24,32,21,26.6,34.1,21,27.5,20.7,72.1,0,0,0,,0,0,21.6,14.8,90.8,1008.8,36.1,5.3,252.6,22,9,10,2025-01-24T06:50:44,2025-01-24T18:24:59,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999"
wayanad,2025-01-25,32.4,22,27,33.8,22,27.8,19.1,63.5,0,0,0,,0,0,27.7,14.8,116.6,1009.4,34.3,5.7,264.3,22.7,9,10,2025-01-25T06:50:45,2025-01-25T18:25:26,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999"
wayanad,2025-01-26,33,22,27,35.3,22,28.1,20.5,69,0,0,0,,0,0,35.3,13,165.5,1009.1,30.1,6,271.2,23.4,9,10,2025-01-26T06:50:44,2025-01-26T18:25:53,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999"
wayanad,2025-01-27,32.3,21,26.3,33.5,21,26.8,19.4,68.4,0,0,0,,0,0,24.5,14.8,90.6,1009.1,28.9,6.1,283.7,24.3,10,10,2025-01-27T06:50:43,2025-01-27T18:26:20,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999"
wayanad,2025-01-28,31,21,26,33.7,21,26.6,19.3,68.2,0,0,0,,0,0,13,14.8,28.6,1009.9,28.5,6.1,275.8,23.7,10,10,2025-01-28T06:50:40,2025-01-28T18:26:45,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999"
wayanad,2025-01-29,32,22,26.4,34,22,27.3,20.4,71.3,0,0,0,,0,0,18.4,14.8,159.7,1010.2,28.9,5.9,268.5,23.3,9,10,2025-01-29T06:50:37,2025-01-29T18:27:11,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999"
wayanad,2025-01-30,33.1,16.5,26.8,36.4,16.5,28.4,21.7,75.4,0,0,0,,0,0,11.2,11.2,97.6,1010.2,33.9,5.6,246.1,21.3,9,10,2025-01-30T06:50:32,2025-01-30T18:27:35,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999,remote"
